country_or_authority,register_page,link_text,feed_url
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=233,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=233,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,https://meteoalert.meteoinfo.ru/uzbekistan/cap-feed/en/atom.xml,https://meteoalert.meteoinfo.ru/uzbekistan/cap-feed/en/atom.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,https://meteoalert.meteoinfo.ru/uzbekistan/cap-feed/ru/atom.xml,https://meteoalert.meteoinfo.ru/uzbekistan/cap-feed/ru/atom.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,http://www.worldweather.org/032/m032.htm,http://www.worldweather.org/032/m032.htm
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=234,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,http://www.worldweather.org/040/m040.htm,http://www.worldweather.org/040/m040.htm
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=235,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,https://www.igebu.bi/api/cap/rss.xml,https://www.igebu.bi/api/cap/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,https://www.igebu.bi/,https://www.igebu.bi/
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=236,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,https://cap-sources.s3.amazonaws.com/cf-dmn-fr/rss.xml,https://cap-sources.s3.amazonaws.com/cf-dmn-fr/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=237,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,https://meteoliberia.com/api/cap/rss.xml,https://meteoliberia.com/api/cap/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,https://meteoliberia.com,https://meteoliberia.com
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=238,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=239,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,http://www.worldweather.org/193/c01378.htm,http://www.worldweather.org/193/c01378.htm
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=240,Disclaimer,https://public.wmo.int/en/disclaimer
